category,db_id,db_name,db_team,db_dob,sfix_jleague_id,sfix_name,sfix_team,sfix_dob,note
name-only,9000765,飯田 貴敬,京都,,19606,飯田 貴敬,水戸,1994-08-31,single name match
name-only,9000779,櫻内 渚,神戸,,11178,櫻内 渚,今治,1989-08-11,single name match
name-only,9000780,イスマイラ,京都,,32587,イスマイラ,八戸,1998-08-04,single name match
name-only,9000781,橋本 拳人,神戸,,10610,橋本 拳人,FC東京,1993-08-16,single name match
name-only,9000789,中野 桂太,京都,,37936,中野 桂太,宮崎,2002-08-27,single name match
name-only,9000722,高丘 陽平,横浜FM,,11449,高丘 陽平,横浜FM,1996-03-16,single name match
name-only,9000808,ジョン マリ,福岡,,39606,ジョン マリ,福岡,1993-03-09,single name match
name-only,9000805,吉田 晃,名古屋,,37581,吉田 晃,名古屋,2001-07-09,single name match
name-only,9000810,アラン カリウス,京都,,48987,アラン カリウス,京都,1997-04-04,single name match
name-only,9000819,旗手 怜央,川崎F,,29576,旗手 怜央,川崎Ｆ,1997-11-21,single name match
name-only,9000817,林 彰洋,東京,,11191,林 彰洋,仙台,1987-05-07,single name match
name-only,9000821,三笘 薫,川崎F,,23540,三笘 薫,川崎Ｆ,1997-05-20,single name match
name-only,9001032,曽ヶ端 準,鹿島,,1484,曽ヶ端 準,鹿島,1979-08-02,single name match
name-only,9001101,ダビド ビジャ,神戸,,32379,ダビド ビジャ,神戸,1981-12-03,single name match
name-only,9006794,和田 幹大,YS横浜,,37503,和田 幹大,YS横浜,1996-09-01,single name match
name-only,9006795,吉野 裕太郎,YS横浜,,37502,吉野 裕太郎,YS横浜,1996-10-18,single name match
name-only,9006796,オニエ オゴチュクウ,YS横浜,,32025,オニエ オゴチュクウ,YS横浜,2002-03-13,single name match
name-only,9006797,宮内 寛斗,YS横浜,,19166,宮内 寛斗,YS横浜,1998-01-23,single name match
name-only,9006798,金子 大晟,YS横浜,,23175,金子 大晟,YS横浜,1998-08-14,single name match
name-only,9006799,田場 ディエゴ,YS横浜,,32620,田場 ディエゴ,YS横浜,1996-05-31,single name match
name-only,9006800,日高 アレクサンドル,YS横浜,,38006,日高 アレクサンドル,YS横浜,2000-04-09,single name match
name-only,9006801,植村 友哉,YS横浜,,32445,植村 友哉,YS横浜,2000-05-19,single name match
name-only,9006802,安彦 考真,YS横浜,,29549,安彦 考真,YS横浜,1978-02-01,single name match
name-only,9006803,尾身 俊哉,YS横浜,,29312,尾身 俊哉,YS横浜,1995-10-10,single name match
name-only,9006804,賀澤 陽友,福島,,37679,賀澤 陽友,福島,2001-04-18,single name match
name-only,9006805,古川 雅人,相模原,,29360,古川 雅人,相模原,1995-09-23,single name match
name-only,9006806,城森 康誉,藤枝,,32369,城森 康誉,藤枝,1994-07-11,single name match
name-only,9006807,古島 圭人,YS横浜,,29314,古島 圭人,YS横浜,1995-09-05,single name match
name-only,9006808,芦野 翔斗,YS横浜,,29319,芦野 翔斗,YS横浜,1992-07-24,single name match
name-only,9006809,上田 航平,YS横浜,,23147,上田 航平,YS横浜,1998-06-26,single name match
name-only,9006810,趙 天賜,YS横浜,,31502,趙 天賜,YS横浜,1995-03-20,single name match
name-only,9006811,リンジェ ジャブラニ アリ,YS横浜,,29414,リンジェ ジャブラニ アリ,YS横浜,1994-11-07,single name match
name-only,9006812,山内 恵太,YS横浜,,29325,山内 恵太,YS横浜,1994-04-16,single name match
name-only,9006813,飛田 裕大,YS横浜,,32392,飛田 裕大,YS横浜,1996-08-15,single name match
name-only,9006814,中西 規真,YS横浜,,12046,中西 規真,YS横浜,1991-04-11,single name match
name-only,9006815,紀藤 隆翔,北九州,,23207,紀藤 隆翔,北九州,1998-08-14,single name match
name-only,9006816,安東 大介,藤枝,,32373,安東 大介,藤枝,1991-07-18,single name match
name-only,9006817,ギリェルミ,相模原,,32701,ギリェルミ,相模原,1991-07-24,single name match
name-only,9006818,澤田 健太,讃岐,,32293,澤田 健太,讃岐,2000-07-26,single name match
name-only,9006819,山田 葵士,YS横浜,,32702,山田 葵士,YS横浜,2000-01-22,single name match
name-only,9006820,ガオ テンイウ,盛岡,,32692,ガオ テンイウ,岩手,2001-01-20,single name match
name-only,9006846,乾 達朗,秋田,,9475,乾 達朗,秋田,1990-01-30,single name match
name-only,9006847,岩崎 知瑳,鹿児島,,23145,岩﨑 知瑳,鹿児島,1995-01-08,single name match
name-only,9006848,松木 政也,相模原,,23515,松木 政也,相模原,1994-06-12,single name match
name-only,9000019,藤田 和輝,新潟,,31506,藤田 和輝,福岡,2001-02-19,single name match
name-only,9000020,藤原 奏哉,新潟,,29307,藤原 奏哉,新潟,1995-09-09,single name match
name-only,9000021,舞行龍ジェームズ,新潟,,9703,舞行龍ジェームズ,新潟,1988-09-17,single name match
name-only,9000022,稲村 隼翔,新潟,,50494,稲村 隼翔,FC東京,2002-05-06,single name match
name-only,9000023,橋本 健人,新潟,,37788,橋本 健人,FC東京,1999-12-08,single name match
name-only,9000024,星 雄次,新潟,,9989,星 雄次,新潟,1992-07-27,single name match
name-only,9000025,宮本 英治,新潟,,44961,宮本 英治,岡山,1998-08-03,single name match
name-only,9000026,太田 修介,新潟,,29336,太田 修介,湘南,1996-02-23,single name match
name-only,9000027,長谷川 元希,新潟,,37780,長谷川 元希,長崎,1998-12-10,single name match
name-only,9000028,奥村 仁,新潟,,47617,奥村 仁,新潟,2001-04-03,single name match
name-only,9000029,谷口 海斗,新潟,,29247,谷口 海斗,新潟,1995-09-07,single name match
name-only,9000030,田代 琉我,新潟,,37997,田代 琉我,新潟,1998-08-27,single name match
name-only,9000031,ジェイソン ゲリア,新潟,,29427,ジェイソン ゲリア,新潟,1993-05-10,single name match
name-only,9000032,堀米 悠斗,新潟,,11325,堀米 悠斗,札幌,1994-09-09,single name match
name-only,9000033,ミゲル シルヴェイラ,新潟,,61957,ミゲル シルヴェイラ,新潟,2003-03-26,single name match
name-only,9000034,新井 泰貴,新潟,,37513,新井 泰貴,新潟,1997-06-19,single name match
name-only,9000035,高木 善朗,新潟,,10015,高木 善朗,新潟,1992-12-09,single name match
name-only,9000036,矢村 健,新潟,,31516,矢村 健,藤枝,1997-06-09,single name match
name-only,9000037,小見 洋太,新潟,,37948,小見 洋太,柏,2002-08-11,single name match
name-only,9000038,若月 大和,新潟,,32508,若月 大和,新潟,2002-01-18,single name match
name-only,9000049,市川 暉記,横浜FC,,23220,市川 暉記,横浜FC,1998-10-19,single name match
name-only,9000050,山﨑 浩介,横浜FC,,29240,山﨑 浩介,磐田,1995-12-30,single name match
name-only,9000051,ンドカ ボニフェイス,横浜FC,,29286,ンドカ ボニフェイス,神戸,1996-02-15,single name match
name-only,9000052,福森 晃斗,横浜FC,,10947,福森 晃斗,札幌,1992-12-16,single name match
name-only,9000053,鈴木 準弥,横浜FC,,32363,鈴木 準弥,横浜FC,1996-01-07,single name match
name-only,9000054,駒井 善成,横浜FC,,9871,駒井 善成,今治,1992-06-06,single name match
name-only,9000055,小倉 陽太,横浜FC,,52189,小倉 陽太,横浜FC,2001-05-03,single name match
name-only,9000056,山根 永遠,横浜FC,,19405,山根 永遠,岡山,1999-02-05,single name match
name-only,9000057,鈴木 武蔵,横浜FC,,11129,鈴木 武蔵,栃木Ｃ,1994-02-11,single name match
name-only,9000058,ジョアン パウロ,横浜FC,,60456,ジョアン パウロ,横浜FC,1996-11-28,single name match
name-only,9000059,櫻川 ソロモン,横浜FC,,37595,櫻川 ソロモン,Ｃ大阪,2001-08-04,single name match
name-only,9000060,フェリペ メギオラーロ,横浜FC,,49721,フェリペ メギオラーロ,横浜FC,1999-02-08,single name match
name-only,9000061,伊藤 槙人,横浜FC,,15866,伊藤 槙人,横浜FC,1992-10-18,single name match
name-only,9000062,新保 海鈴,横浜FC,,37706,新保 海鈴,横浜FC,2002-08-16,single name match
name-only,9006821,渡部 大樹,秋田,,32374,渡部 大樹,秋田,1996-02-16,single name match
name-only,9006822,小澤 光,YS横浜,,11912,小澤 光,YS横浜,1988-03-09,single name match
name-only,9001102,那須 大亮,神戸,,5159,那須 大亮,岩手,1981-10-10,single name match
name-only,9001169,橋本 和,神戸,,10310,橋本 和,岐阜,1986-09-14,single name match
name-only,9001099,田中 亜土夢,C大阪,,8458,田中 亜土夢,Ｃ大阪,1987-10-04,single name match
name-only,9001181,カイオ セザール,川崎F,,29588,カイオ セザール,長崎,1995-07-27,single name match
name-only,9001115,二見 宏志,清水,,11478,二見 宏志,今治,1992-03-20,single name match
name-only,9001206,荻 晃太,神戸,,6816,荻 晃太,神戸,1983-05-05,single name match
name-only,9001243,ハーフナー マイク,神戸,,7671,ハーフナー マイク,甲府,1987-05-20,single name match
name-only,9001244,北本 久仁衛,神戸,,6131,北本 久仁衛,神戸,1981-09-18,single name match
name-only,9001260,玉田 圭司,名古屋,,3127,玉田 圭司,長崎,1980-04-11,single name match
name-only,9001258,佐藤 寿人,名古屋,,2976,佐藤 寿人,千葉,1982-03-12,single name match
name-only,9001280,ユン ソギョン,柏,,23153,ユン ソギョン,柏,1990-02-13,single name match
name-only,9001282,伊東 純也,柏,,13980,伊東 純也,柏,1993-03-09,single name match
name-only,9001352,アフメド ヤセル,神戸,,29575,アフメド ヤセル,神戸,1994-05-17,single name match
name-only,9001369,ニウトン,神戸,,19640,ニウトン,神戸,1987-04-21,single name match
name-only,9001306,菊池 大介,浦和,,9433,菊池 大介,岐阜,1991-04-12,single name match
name-only,9001337,妹尾 直哉,G大阪,,12115,妹尾 直哉,八戸,1996-08-15,single name match
name-only,9001432,ウエスクレイ,神戸,,23262,ウエスクレイ,神戸,1991-10-11,single name match
name-only,9001461,山口 真司,神戸,,12127,山口 真司,長野,1996-04-26,single name match
name-only,9001462,田中 英雄,神戸,,8301,田中 英雄,讃岐,1983-03-01,single name match
name-only,9001466,東 隼也,神戸,,15893,東 隼也,福島,1997-11-13,single name match
name-only,9001451,カヌ,清水,,23279,カヌ,清水,1985-12-29,single name match
name-only,9001475,椋原 健太,広島,,8403,椋原 健太,岡山,1989-07-06,single name match
name-only,9001531,相馬 崇人,神戸,,3165,相馬 崇人,神戸,1981-12-10,single name match
name-only,9001543,松村 亮,神戸,,11230,松村 亮,長野,1994-06-15,single name match
name-only,9001563,田代 容輔,神戸,,11989,田代 容輔,群馬,1995-06-27,single name match
name-only,9001549,グスタボ,名古屋,,12171,グスタボ,仙台,1996-06-25,single name match
name-only,9001572,加賀 健一,浦和,,6802,加賀 健一,秋田,1983-09-30,single name match
name-only,9001639,山本 海人,神戸,,6444,山本 海人,福島,1985-07-10,single name match
name-only,9001640,森岡 亮太,神戸,,10858,森岡 亮太,神戸,1991-04-12,single name match
name-only,9001641,マルキーニョス,神戸,,6765,マルキーニョス,神戸,1976-03-23,team narrow-down
name-only,9001657,フェフージン,神戸,,15842,フェフージン,甲府,1988-03-28,single name match
name-only,9001679,和田 倫季,神戸,,11317,和田 倫季,神戸,1994-10-30,single name match
name-only,9001612,武藤 嘉紀,東京,,9851,武藤 嘉紀,神戸,1992-07-15,single name match
name-only,9001638,船山 貴之,川崎F,,7408,船山 貴之,相模原,1987-05-06,single name match
name-only,9001695,山岸 智,広島,,5968,山岸 智,大分,1983-05-03,single name match
name-only,9001749,茂木 弘人,神戸,,6833,茂木 弘人,福島,1984-03-02,single name match
name-only,9001750,シンプリシオ,神戸,,11258,シンプリシオ,神戸,1979-09-23,single name match
name-only,9001751,橋本 英郎,神戸,,2546,橋本 英郎,今治,1979-05-21,single name match
name-only,9001936,イ グァンソン,神戸,,11114,イ グァンソン,福岡,1989-09-06,single name match
name-only,9001957,林 佳祐,神戸,,7979,林 佳祐,鳥取,1988-07-25,single name match
name-only,9001970,フェルナンド,神戸,,11274,フェルナンド,神戸,1993-01-08,team narrow-down
name-only,9001972,羽田 憲司,神戸,,5956,羽田 憲司,神戸,1981-12-01,single name match
name-only,9001896,李 記帝,清水,,11201,イ キジェ,清水,1991-07-09,single name match
name-only,9002022,紀氏 隆秀,神戸,,7624,紀氏 隆秀,神戸,1987-04-28,single name match
name-only,9002023,宮本 恒靖,神戸,,1441,宮本 恒靖,神戸,1977-02-07,single name match
name-only,9002024,イ ジェミン,神戸,,10920,イ ジェミン,神戸,1987-05-29,single name match
name-only,9002031,ボッティ,神戸,,9135,ボッティ,神戸,1981-02-23,single name match
name-only,9002032,ホジェリーニョ,神戸,,10950,ホジェリーニョ,神戸,1984-12-24,single name match
name-only,9002053,有田 光希,神戸,,10857,有田 光希,鹿児島,1991-09-23,single name match
name-only,9002065,ペ チョンソク,神戸,,11065,ペ チョンソク,神戸,1990-04-27,single name match
name-only,9002070,三島 康平,神戸,,10871,三島 康平,相模原,1987-04-15,single name match
name-only,9001993,ムジリ,広島,,11019,ムジリ,広島,1978-01-02,single name match
name-only,9005366,ジャイルトン パライバ,東京V,,32733,ジャイルトン パライバ,東京Ｖ,1990-10-11,single name match
name-only,9006823,仲村 京雅,YS横浜,,12101,仲村 京雅,YS横浜,1996-04-25,single name match
name-only,9006824,カルボン,琉球,,29401,カルボン,琉球,1992-12-10,single name match
name-only,9006825,福田 愛大,琉球,,23236,福田 愛大,琉球,1994-12-18,single name match
name-only,9006826,松藤 正伸,沼津,,9849,松藤 正伸,沼津,1992-04-27,single name match
name-only,9006827,川上 翔平,福島,,29303,川上 翔平,福島,1995-05-17,single name match
name-only,9006828,前田 悠斗,長野,,23368,前田 悠斗,長野,1994-11-22,single name match
name-only,9006829,リ ジンヒョク,相模原,,29417,リ ジンヒョク,相模原,1995-12-20,single name match
name-only,9006830,大塚 翔,琉球,,29283,大塚 翔,琉球,1995-07-25,single name match
name-only,9006831,髙畑 智也,相模原,,23249,髙畑 智也,相模原,1994-12-02,single name match
name-only,9006832,トロ,相模原,,12165,トロ,相模原,1986-04-13,single name match
name-only,9006849,望月 達也,琉球,,23238,望月 達也,琉球,1994-08-12,single name match
name-only,9006850,小野 敬輔,秋田,,23121,小野 敬輔,秋田,1998-07-30,single name match
name-only,9006851,守山 健二,YS横浜,,9390,守山 健二,YS横浜,1991-06-21,single name match
name-only,9006852,帷 智行,YS横浜,,19278,帷 智行,YS横浜,1993-11-10,single name match
name-only,9006853,郡司 健太朗,YS横浜,,15828,郡司 健太朗,YS横浜,1992-07-06,single name match
name-only,9006854,渡邉 三城,YS横浜,,11904,渡邉 三城,YS横浜,1987-09-06,single name match
name-only,9006855,友澤 貴気,YS横浜,,15920,友澤 貴気,YS横浜,1993-03-06,single name match
name-only,9000063,ユーリ ララ,横浜FC,,32708,ユーリ ララ,横浜FC,1994-04-20,single name match
name-only,9000064,新井 瑞希,横浜FC,,23562,新井 瑞希,水戸,1997-04-14,single name match
name-only,9000065,村田 透馬,横浜FC,,29556,村田 透馬,横浜FC,2000-07-22,single name match
name-only,9006833,李 在根,藤枝,,29370,李 在根,藤枝,1994-02-07,single name match
name-only,9006834,稲垣 雄太,藤枝,,12088,稲垣 雄太,藤枝,1992-01-08,single name match
name-only,9006835,大野 敬介,琉球,,29280,大野 敬介,琉球,1994-04-17,single name match
name-only,9006836,宮内 雄希,琉球,,29282,宮内 雄希,琉球,1995-10-27,single name match
name-only,9006837,角野 翔汰,鹿児島,,9891,角野 翔汰,鹿児島,1992-06-21,single name match
